SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
54.29,2.005,13.69,13.03,,,0.21,4.01,7.72,3.17,1.28,0.389,45.0,27.0,35.0,356.0,538.0,29.0,319.0,158.0,36.0,11.9,21.0,31.0,113.0,7.0,20.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.81,1.861,14.06,11.39,,,0.203,4.46,8.05,3.24,1.37,0.332,0.5,29.0,31.0,357.0,568.0,31.0,317.0,155.0,34.0,11.5,20.0,31.0,115.0,4.0,18.0,30.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.61,1.856,14.03,11.69,,,0.203,4.52,8.07,2.97,1.51,0.326,1.0,26.0,30.0,337.0,568.0,31.0,315.0,155.0,34.0,11.4,22.0,30.0,118.0,4.0,22.0,33.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.41,1.836,13.96,11.86,,,0.18,4.01,7.6,3.24,1.37,0.329,39.0,27.0,35.0,360.0,521.0,41.0,311.0,155.0,33.0,12.3,20.0,37.0,106.0,7.0,20.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.88,1.841,14.29,9.77,,,0.191,4.41,8.32,3.3,1.46,0.324,5.0,20.0,43.0,359.0,508.0,32.0,314.0,152.0,35.0,12.4,27.0,26.0,111.0,5.0,15.0,42.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.66,1.744,14.17,11.52,,,0.201,5.13,8.98,3.0,1.09,0.285,32.0,75.0,37.0,327.0,475.0,26.0,310.0,152.0,33.0,11.8,19.0,64.0,117.0,7.0,19.0,37.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.2,1.795,14.11,11.28,,,0.187,5.13,8.48,3.2,1.12,0.295,7.0,49.0,35.0,311.0,465.0,26.0,296.0,152.0,34.0,13.3,20.0,28.0,114.0,8.0,19.0,38.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.76,2.033,14.09,11.56,,,0.194,4.78,9.09,3.17,0.83,0.285,3.0,33.0,41.0,353.0,443.0,16.0,332.0,152.0,31.0,11.2,22.0,26.0,125.0,4.0,9.0,31.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.5,1.875,14.02,12.03,,,0.244,4.33,7.94,2.93,1.57,0.336,0.5,25.0,35.0,354.0,603.0,34.0,312.0,152.0,35.0,12.9,20.0,32.0,114.0,1.0,6.0,45.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.65,1.789,14.01,11.68,,,0.204,4.52,8.1,3.05,1.45,0.323,0.5,27.0,32.0,324.0,543.0,33.0,317.0,152.0,33.0,10.9,22.0,29.0,113.0,5.0,4.0,53.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.99,2.021,13.96,11.34,,,0.216,4.3,8.08,3.05,1.45,0.37,9.0,29.0,36.0,359.0,549.0,38.0,307.0,152.0,35.0,11.2,22.0,29.0,123.0,8.0,10.0,47.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.15,1.944,14.3,9.36,,,0.196,4.44,8.39,3.17,1.48,0.35,6.0,29.0,35.0,333.0,539.0,34.0,323.0,151.0,35.0,10.1,23.0,29.0,119.0,4.0,8.0,47.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.0,1.777,14.23,10.77,,,0.188,4.18,7.9,3.05,1.45,0.248,5.0,8.0,33.0,323.0,540.0,39.0,315.0,151.0,32.0,9.1,19.0,14.0,114.0,7.0,20.0,37.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.1,1.865,14.08,11.16,,,0.221,4.36,8.32,3.03,1.34,0.32,6.0,30.0,32.0,337.0,507.0,30.0,316.0,151.0,36.0,11.1,21.0,40.0,116.0,3.0,14.0,58.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.93,1.822,14.33,10.48,,,0.193,4.57,8.6,3.11,1.43,0.313,13.0,23.0,42.0,345.0,530.0,30.0,324.0,152.0,35.0,10.6,22.0,44.0,116.0,3.0,19.0,32.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.75,1.796,14.06,11.44,,,0.2,4.64,8.14,3.07,1.38,0.311,2.0,29.0,33.0,343.0,520.0,31.0,316.0,151.0,34.0,10.9,24.0,32.0,109.0,6.0,11.0,53.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.12,1.838,14.24,10.64,,,0.204,4.39,8.38,3.22,1.44,0.322,5.0,29.0,34.0,350.0,507.0,30.0,317.0,150.0,34.0,12.0,21.0,32.0,115.0,9.0,22.0,27.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.4,1.845,14.18,10.73,,,0.196,4.45,8.0,3.43,1.24,0.32,7.0,21.0,33.0,352.0,531.0,30.0,308.0,150.0,33.0,12.0,20.0,33.0,115.0,5.0,20.0,46.0,1.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.32,1.784,14.16,11.12,,,0.18,5.2,8.5,3.15,1.1,0.279,8.0,49.0,37.0,311.0,455.0,29.0,300.0,150.0,34.0,10.4,24.0,26.0,109.0,4.0,12.0,58.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.88,1.707,14.09,11.21,,,0.19,4.17,7.77,3.16,1.39,0.23,26.0,7.0,34.0,312.0,487.0,35.0,315.0,150.0,31.0,12.8,23.0,16.0,102.0,7.0,20.0,46.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.63,1.791,14.07,11.48,,,0.201,4.73,8.11,3.13,1.32,0.314,1.0,27.0,26.0,348.0,557.0,31.0,316.0,150.0,34.0,10.3,22.0,30.0,115.0,8.0,16.0,52.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.5,1.686,14.67,10.35,,,0.185,4.96,8.79,2.98,1.39,0.266,10.0,15.0,36.0,318.0,623.0,30.0,338.0,149.0,33.0,9.3,20.0,29.0,110.0,5.0,19.0,42.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.96,1.717,14.55,10.25,,,0.18,4.83,8.78,3.01,1.25,0.26,26.0,21.0,36.0,322.0,494.0,31.0,338.0,149.0,31.0,8.9,21.0,36.0,108.0,4.0,18.0,42.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.22,1.87,14.47,11.1,,,0.193,5.14,9.31,3.07,1.13,0.284,25.0,94.0,35.0,330.0,432.0,24.0,344.0,149.0,31.0,12.2,17.0,76.0,101.0,6.0,15.0,41.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.03,1.762,14.28,11.65,,,0.207,4.89,8.78,2.86,1.02,0.297,10.0,55.0,39.0,307.0,508.0,29.0,311.0,149.0,36.0,11.5,23.0,30.0,111.0,6.0,22.0,41.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.57,1.778,14.15,11.14,,,0.203,4.84,8.4,3.03,1.39,0.291,11.0,30.0,35.0,319.0,485.0,31.0,315.0,149.0,33.0,10.1,20.0,38.0,111.0,4.0,21.0,55.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.18,1.753,14.6,9.96,,,0.182,4.49,8.8,3.23,1.32,0.275,8.0,34.0,37.0,331.0,473.0,31.0,329.0,150.0,32.0,11.3,21.0,31.0,105.0,6.0,17.0,28.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.79,1.807,15.27,8.94,,,0.173,4.5,8.6,3.01,1.39,0.272,8.0,32.0,44.0,343.0,785.0,32.0,346.0,152.0,35.0,9.7,21.0,22.0,107.0,12.0,7.0,36.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.48,1.826,15.5,7.96,,,0.152,4.16,8.89,3.08,1.44,0.28,10.0,35.0,46.0,324.0,693.0,31.0,351.0,152.0,34.0,11.2,20.0,35.0,115.0,5.0,30.0,26.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.72,1.831,13.9,11.69,,,0.203,4.5,8.05,3.29,1.28,0.321,1.0,26.0,35.0,341.0,567.0,32.0,314.0,153.0,34.0,12.0,21.0,27.0,110.0,3.0,11.0,46.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.69,1.849,13.93,11.78,,,0.207,4.35,8.03,3.11,1.5,0.329,1.0,26.0,34.0,337.0,581.0,32.0,315.0,155.0,34.0,11.2,23.0,29.0,114.0,7.0,9.0,46.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.85,1.993,13.93,11.65,,,0.206,4.16,8.0,2.99,1.64,0.368,0.5,20.0,32.0,337.0,577.0,36.0,310.0,155.0,35.0,11.3,22.0,15.0,112.0,8.0,14.0,46.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.11,1.789,14.32,10.07,,,0.192,4.18,7.96,3.21,1.69,0.256,0.5,22.0,34.0,325.0,587.0,41.0,322.0,154.0,33.0,12.0,20.0,13.0,111.0,8.0,18.0,51.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.55,1.793,14.32,9.97,,,0.184,4.07,7.93,3.19,1.53,0.25,3.0,18.0,30.0,322.0,521.0,40.0,320.0,154.0,33.0,11.4,22.0,12.0,109.0,6.0,24.0,63.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.6,1.865,14.29,10.27,,,0.201,4.42,8.14,3.34,1.34,0.324,4.0,37.0,31.0,352.0,543.0,31.0,315.0,154.0,35.0,11.6,21.0,40.0,113.0,4.0,20.0,46.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.68,1.772,14.25,10.66,,,0.184,4.24,8.01,3.26,1.49,0.243,2.0,27.0,39.0,329.0,496.0,38.0,321.0,154.0,31.0,12.3,23.0,19.0,105.0,6.0,19.0,49.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.17,1.884,14.15,10.9,,,0.2,4.35,8.09,3.17,1.54,0.334,6.0,35.0,35.0,361.0,542.0,33.0,313.0,154.0,35.0,11.6,21.0,32.0,116.0,6.0,20.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.21,1.874,14.1,11.21,,,0.2,4.13,8.25,3.04,1.44,0.333,8.0,33.0,39.0,347.0,538.0,34.0,319.0,154.0,35.0,9.4,20.0,36.0,114.0,5.0,22.0,39.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.52,1.828,14.07,11.52,,,0.213,4.48,8.31,3.1,1.42,0.319,11.0,30.0,37.0,353.0,517.0,32.0,318.0,154.0,35.0,10.6,22.0,39.0,116.0,11.0,21.0,40.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.72,2.02,14.03,11.8,,,0.197,4.8,8.95,3.07,0.94,0.283,3.0,34.0,44.0,348.0,410.0,18.0,324.0,154.0,33.0,11.3,22.0,22.0,116.0,5.0,1.0,36.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.73,1.83,13.94,11.67,,,0.204,4.38,8.0,3.38,1.3,0.345,1.0,23.0,32.0,344.0,576.0,31.0,312.0,154.0,34.0,11.4,24.0,30.0,117.0,5.0,11.0,46.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.59,1.832,13.93,12.03,,,0.204,4.47,7.81,3.33,1.25,0.322,0.5,26.0,33.0,350.0,572.0,33.0,313.0,154.0,33.0,10.2,20.0,30.0,112.0,7.0,21.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.09,1.73,14.76,10.0,,,0.169,4.79,8.65,3.03,1.31,0.265,9.0,13.0,33.0,319.0,515.0,32.0,343.0,153.0,33.0,9.0,22.0,18.0,111.0,7.0,22.0,37.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.67,1.757,14.4,10.97,,,0.204,4.74,8.59,3.02,1.17,0.279,17.0,18.0,36.0,334.0,487.0,30.0,329.0,153.0,34.0,10.6,20.0,32.0,108.0,3.0,18.0,39.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.74,1.787,14.37,11.1,,,0.176,4.17,7.82,3.05,1.35,0.231,7.0,9.0,35.0,314.0,513.0,38.0,311.0,153.0,33.0,9.8,20.0,13.0,111.0,8.0,21.0,41.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.55,1.89,14.35,10.32,,,0.194,4.28,8.17,3.34,1.31,0.358,4.0,29.0,30.0,354.0,629.0,28.0,326.0,153.0,37.0,10.6,18.0,22.0,120.0,4.0,9.0,44.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.95,1.77,14.24,10.51,,,0.195,4.13,8.01,3.1,1.63,0.252,0.5,21.0,34.0,308.0,582.0,41.0,321.0,153.0,32.0,12.0,23.0,13.0,110.0,6.0,10.0,31.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.03,1.737,14.24,11.05,,,0.19,4.04,7.77,2.89,1.62,0.23,15.0,27.0,35.0,320.0,517.0,47.0,318.0,153.0,32.0,12.6,20.0,22.0,105.0,7.0,20.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.4,1.875,14.2,10.96,,,0.199,4.01,8.2,3.22,1.39,0.334,2.0,26.0,33.0,348.0,552.0,31.0,323.0,153.0,35.0,11.2,22.0,33.0,116.0,10.0,9.0,53.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.86,1.783,14.18,10.74,,,0.188,4.16,7.93,3.21,1.49,0.248,0.5,22.0,31.0,321.0,496.0,40.0,312.0,153.0,30.0,12.3,20.0,14.0,108.0,8.0,20.0,36.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.95,1.871,14.13,11.2,,,0.233,4.29,8.0,3.28,1.5,0.334,5.0,37.0,32.0,329.0,618.0,35.0,319.0,153.0,35.0,13.4,20.0,39.0,114.0,6.0,20.0,46.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.95,1.831,14.09,11.35,,,0.202,4.32,8.17,3.12,1.44,0.317,3.0,25.0,34.0,351.0,536.0,32.0,317.0,153.0,33.0,11.4,23.0,29.0,115.0,5.0,23.0,41.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.31,1.843,13.99,11.97,,,0.197,4.48,8.21,3.26,1.21,0.315,7.0,30.0,33.0,340.0,490.0,28.0,310.0,153.0,36.0,10.1,20.0,45.0,116.0,6.0,12.0,59.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.68,1.827,14.13,11.7,,,0.199,4.24,8.32,2.98,1.39,0.313,8.0,27.0,36.0,334.0,535.0,30.0,317.0,158.0,38.0,12.0,18.0,21.0,107.0,12.0,12.0,45.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.83,1.771,15.13,10.01,,,0.181,4.66,8.84,3.05,1.04,0.263,8.0,30.0,36.0,343.0,562.0,24.0,343.0,148.0,35.0,10.0,18.0,20.0,106.0,12.0,27.0,33.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.1,1.87,14.14,10.09,,,0.191,4.33,7.92,3.27,1.54,0.331,2.0,23.0,39.0,354.0,599.0,36.0,319.0,158.0,37.0,12.4,22.0,31.0,116.0,7.0,10.0,44.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.56,2.068,14.4,11.19,,,0.197,4.45,8.2,3.18,1.21,0.314,9.0,25.0,37.0,373.0,528.0,27.0,337.0,158.0,34.0,11.5,25.0,22.0,119.0,7.0,22.0,27.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.94,1.948,14.34,10.64,,,0.209,4.27,8.7,2.96,1.39,0.389,4.0,49.0,29.0,283.0,527.0,29.0,318.0,162.0,41.0,11.1,24.0,27.0,121.0,6.0,12.0,49.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.42,1.913,14.33,10.8,,,0.203,4.71,8.7,3.01,1.3,0.392,2.0,49.0,33.0,284.0,511.0,30.0,324.0,162.0,35.0,12.9,24.0,26.0,122.0,6.0,14.0,66.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.05,1.905,14.18,11.09,,,0.202,4.07,8.57,2.92,1.39,0.384,3.0,44.0,33.0,297.0,594.0,31.0,323.0,162.0,35.0,13.3,21.0,23.0,120.0,5.0,13.0,52.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.92,1.83,14.13,11.48,,,0.229,4.93,8.74,3.05,1.16,0.321,23.0,44.0,36.0,311.0,501.0,29.0,311.0,162.0,34.0,11.8,21.0,34.0,120.0,6.0,19.0,38.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.27,1.875,14.12,11.5,,,0.204,4.66,8.53,2.83,1.43,0.382,4.0,45.0,31.0,286.0,523.0,28.0,307.0,162.0,35.0,11.7,22.0,23.0,117.0,8.0,27.0,19.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.49,2.133,13.98,12.07,,,0.197,4.12,7.91,3.12,1.38,0.376,10.0,26.0,40.0,367.0,576.0,32.0,326.0,162.0,35.0,11.0,22.0,19.0,118.0,5.0,21.0,25.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.92,2.259,13.93,11.46,,,0.214,3.96,7.85,3.19,1.58,0.4,11.0,31.0,37.0,389.0,587.0,38.0,315.0,162.0,37.0,12.0,19.0,22.0,127.0,11.0,26.0,39.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.21,2.148,13.83,12.23,,,0.244,4.15,8.02,3.12,1.45,0.363,11.0,34.0,42.0,355.0,710.0,32.0,339.0,162.0,37.0,11.7,23.0,20.0,127.0,4.0,14.0,53.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.85,2.224,13.75,11.85,,,0.229,3.96,7.71,3.18,1.62,0.395,3.0,21.0,31.0,386.0,621.0,37.0,320.0,162.0,37.0,11.6,22.0,18.0,121.0,8.0,22.0,46.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.63,2.201,13.69,12.24,,,0.213,3.81,7.63,3.26,1.68,0.412,9.0,36.0,35.0,389.0,544.0,43.0,305.0,162.0,34.0,11.8,21.0,23.0,122.0,9.0,26.0,41.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.89,1.889,14.39,10.18,,,0.188,4.31,7.95,3.16,1.49,0.329,3.0,24.0,40.0,344.0,589.0,34.0,329.0,162.0,36.0,12.4,24.0,20.0,122.0,6.0,6.0,44.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.64,1.912,14.72,8.82,,,0.174,4.31,8.08,3.22,1.55,0.329,1.0,21.0,41.0,359.0,638.0,33.0,337.0,161.0,38.0,11.9,24.0,29.0,121.0,7.0,19.0,45.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.92,1.861,14.55,10.69,,,0.182,4.47,8.34,3.12,1.33,0.32,7.0,10.0,36.0,356.0,532.0,31.0,334.0,161.0,37.0,9.9,21.0,33.0,123.0,7.0,23.0,47.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.59,1.848,14.52,11.38,,,0.196,4.94,9.01,2.91,1.08,0.305,20.0,47.0,38.0,327.0,468.0,26.0,318.0,161.0,33.0,10.8,20.0,36.0,121.0,6.0,15.0,42.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.26,1.951,14.49,10.84,,,0.192,4.68,8.76,3.11,1.12,0.383,3.0,53.0,34.0,295.0,532.0,21.0,326.0,161.0,37.0,12.3,22.0,22.0,125.0,7.0,16.0,48.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.17,1.898,14.26,10.01,,,0.193,4.26,8.07,3.05,1.53,0.328,7.0,33.0,39.0,337.0,593.0,38.0,327.0,161.0,37.0,10.2,20.0,36.0,121.0,9.0,8.0,51.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.41,1.827,14.21,11.46,,,0.257,4.8,8.37,3.03,1.1,0.31,18.0,45.0,37.0,319.0,487.0,30.0,309.0,161.0,33.0,11.2,20.0,37.0,115.0,5.0,21.0,42.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.94,1.907,14.16,11.54,,,0.209,4.76,8.68,2.99,1.2,0.385,12.0,52.0,36.0,300.0,534.0,27.0,309.0,161.0,38.0,12.7,21.0,31.0,131.0,8.0,17.0,64.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.53,1.918,14.14,11.05,,,0.205,4.53,8.6,2.96,1.47,0.394,5.0,51.0,30.0,284.0,562.0,31.0,309.0,161.0,35.0,12.2,20.0,20.0,112.0,6.0,34.0,35.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.72,2.164,14.11,11.73,,,0.238,4.07,7.79,3.18,1.37,0.375,9.0,29.0,35.0,381.0,667.0,34.0,331.0,161.0,38.0,12.6,25.0,22.0,124.0,11.0,24.0,53.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.83,1.919,14.08,11.11,,,0.201,4.49,8.42,3.1,1.23,0.403,10.0,49.0,33.0,281.0,526.0,29.0,298.0,161.0,36.0,12.7,20.0,28.0,120.0,8.0,22.0,53.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.72,1.821,14.05,11.74,,,0.215,5.0,8.77,3.02,1.13,0.312,19.0,42.0,37.0,313.0,493.0,28.0,313.0,161.0,35.0,11.1,20.0,35.0,136.0,5.0,21.0,40.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.07,1.924,14.57,9.59,,,0.18,4.22,7.97,3.36,1.52,0.339,6.0,39.0,34.0,364.0,846.0,34.0,334.0,161.0,41.0,11.9,24.0,41.0,124.0,6.0,20.0,46.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.31,1.918,14.04,11.48,,,0.206,4.61,8.64,2.88,1.32,0.39,8.0,49.0,40.0,285.0,528.0,31.0,310.0,161.0,37.0,13.6,21.0,29.0,119.0,2.0,28.0,36.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.04,1.853,14.49,12.02,,,0.196,4.39,8.43,2.96,1.08,0.308,7.0,11.0,35.0,357.0,526.0,26.0,333.0,162.0,37.0,10.2,22.0,36.0,120.0,9.0,20.0,51.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.27,1.87,14.72,11.9,,,0.197,4.86,9.08,2.77,0.82,0.291,20.0,49.0,38.0,328.0,432.0,25.0,323.0,162.0,35.0,11.9,21.0,38.0,119.0,5.0,20.0,43.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.56,2.234,13.81,12.19,,,0.205,3.94,7.75,3.25,1.46,0.395,2.0,32.0,36.0,367.0,557.0,35.0,328.0,164.0,37.0,12.3,25.0,8.0,126.0,4.0,5.0,50.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.21,2.186,13.77,12.37,,,0.224,4.08,7.89,3.11,1.55,0.373,10.0,26.0,37.0,384.0,583.0,34.0,325.0,164.0,38.0,12.4,23.0,22.0,129.0,8.0,29.0,49.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.73,2.214,13.77,12.08,,,0.203,3.86,7.81,3.16,1.57,0.384,3.0,30.0,31.0,370.0,566.0,39.0,326.0,164.0,36.0,12.9,22.0,15.0,125.0,3.0,22.0,55.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.51,2.191,13.72,12.22,,,0.205,4.09,7.93,3.09,1.44,0.377,6.0,31.0,42.0,380.0,558.0,33.0,322.0,164.0,38.0,11.9,23.0,26.0,121.0,8.0,29.0,44.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.71,2.219,13.71,12.0,,,0.205,3.93,7.73,3.27,1.6,0.395,2.0,30.0,34.0,378.0,604.0,33.0,330.0,164.0,37.0,11.1,23.0,16.0,128.0,6.0,23.0,29.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.28,2.237,13.56,12.73,,,0.2,3.99,7.65,3.34,1.4,0.394,10.0,30.0,28.0,359.0,590.0,33.0,311.0,164.0,37.0,11.4,20.0,22.0,125.0,2.0,17.0,41.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.13,1.921,14.93,12.11,,,0.184,4.82,8.96,2.69,0.75,0.297,22.0,52.0,39.0,341.0,428.0,21.0,314.0,163.0,38.0,10.6,21.0,39.0,120.0,4.0,19.0,42.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.73,2.099,14.63,9.29,,,0.177,3.82,8.09,2.88,1.63,0.393,5.0,27.0,43.0,378.0,618.0,43.0,340.0,163.0,38.0,10.0,22.0,17.0,121.0,12.0,17.0,42.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.34,2.072,14.43,12.44,,,0.19,4.4,8.5,3.22,0.87,0.318,5.0,35.0,39.0,374.0,513.0,20.0,333.0,163.0,34.0,12.2,22.0,22.0,118.0,9.0,22.0,33.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.07,1.966,14.42,10.41,,,0.205,4.11,8.81,3.04,1.36,0.395,7.0,44.0,34.0,304.0,531.0,30.0,319.0,163.0,37.0,13.4,23.0,23.0,180.0,9.0,29.0,53.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.71,1.856,14.61,11.5,,,0.196,4.85,9.02,2.76,0.97,0.317,18.0,49.0,39.0,323.0,447.0,26.0,319.0,162.0,35.0,10.9,20.0,38.0,119.0,6.0,19.0,42.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.05,1.89,14.42,10.99,,,0.214,3.97,8.3,3.17,1.44,0.333,7.0,8.0,36.0,370.0,537.0,34.0,330.0,163.0,37.0,10.1,21.0,39.0,123.0,7.0,16.0,39.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.8,2.086,14.17,13.25,,,0.21,3.84,7.85,2.93,1.28,0.389,24.0,27.0,35.0,290.0,492.0,32.0,324.0,163.0,36.0,12.8,20.0,37.0,119.0,7.0,20.0,46.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.45,1.887,14.12,12.17,,,0.197,4.16,8.34,2.74,1.32,0.415,5.0,41.0,39.0,243.0,496.0,31.0,317.0,163.0,38.0,15.2,24.0,24.0,116.0,7.0,20.0,70.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
